what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1445564717979
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564718004
error,log,,,"Invalid ZIP archive: resource/MessageResource.properties [in StrutsHelloWorld]",1445564720387
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564720422
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564720427
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1445564727188
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564732925
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564736679
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1445564772686
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564773896
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1445564775179
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564775209
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1445564777513
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1445564791717
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445564804673
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1445564817941
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1445564818092
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1445564818118
executed,command,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.properties.NewPropertySheetCommand",1445564818118
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445564829768
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1445564831857
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564836344
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564836348
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564844873
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564846577
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1445564852389
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564858195
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564860062
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564860427
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564866995
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564867645
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564868436
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1445564871552
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445564877255
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564887316
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564887318
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564887443
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564887446
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1445564891245
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445564892595
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564899489
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565031020
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1445565037534
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1445565042078
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1445565042560
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1445565042591
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1445565042620
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1445565042651
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1445565042682
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1445565042712
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1445565042742
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1445565042771
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1445565042804
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1445565042832
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1445565042865
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1445565044092
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1445565044746
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1445565045250
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1445565045279
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1445565045308
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1445565045343
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1445565045373
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1445565045401
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1445565045429
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1445565045462
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1445565045489
